Year,Company,Market_Cap
2023,CLRO,18216515.77141285
2023,CLS,2908096574.291229
2022,CLS,997434391.9029236
2021,CLS,1053176893.5728072
2020,CLS,818346911.3106728
2020,CLSD,115108221.14868164
2021,CLSD,448473600.0
2022,CLSD,84462527.6435852
2023,CLSD,65028672.3564148
2020,CLSK,3161668582.061768
2021,CLSK,2933846278.6254883
2022,CLSK,804972496.8986511
2023,CLSK,964448145.515442
2023,CLST,53605737.06516266
2022,CLST,55117006.30439758
2023,CLVT,4858986083.943787
2020,CLVT,22441129176.33728
2021,CLVT,15858687448.562134
2022,CLVT,6799684163.49408
2020,CLW,631018057.1594238
2021,CLW,637504590.4541016
2022,CLW,625363174.621582
2023,CLW,602910000.0
2020,CLWT,19506643.56365204
2022,CLWT,9491049.147176744
2021,CLWT,24537834.5151186
2023,CLWT,10957145.66885233
2023,CLX,15648077129.493711
2022,CLX,14855864113.105774
2021,CLX,18606570558.425903
2020,CLX,23086875229.431152
2022,CLYM,216604447.2790718
2021,CLYM,1205742365.3022766
2023,CLYM,176368333.67443085
2023,CM,36485407797.88574
2022,CM,41352016543.81421
2021,CM,49709910889.92383
2020,CM,29316067233.452515
2020,CMA,4199993601.608277
2023,CMA,5218746401.138306
2022,CMA,8412442729.072571
2021,CMA,9210503813.781738
2021,CMAX,1105578259.430542
2023,CMAX,242632086.17881772
2020,CMAX,1201715550.0
2022,CMAX,811444107.3576355
2022,CMBM,477350426.15242
2020,CMBM,475939837.6766205
2023,CMBM,206795423.84758
2021,CMBM,1020999479.2564392
2023,CMBT,3190985237.8303223
2022,CMBT,2988999573.5591125
2021,CMBT,1895557886.3727417
2020,CMBT,1714936024.5424194
2021,CMC,3474372974.6398926
2022,CMC,4079916107.36084
2023,CMC,5681754702.453613
2020,CMC,2235564076.171875
2020,CMCL,309474029.7924042
2021,CMCL,227359127.15244293
2022,CMCL,188687366.13616943
2023,CMCL,189455949.4031906
2022,CMCM,19585942.40707159
2021,CMCM,79415633.78286362
2023,CMCM,19293615.18585682
2020,CMCM,100365776.8585682
2020,CMCO,951854119.1459656
2021,CMCO,1396362460.9321594
2022,CMCO,755508643.593216
2023,CMCO,1008211268.593216
2023,CMCSA,165206129734.7871
2022,CMCSA,105916402770.55078
2021,CMCSA,197637846210.90237
2020,CMCSA,160477615478.83594
2022,CMCT,522610556.3532829
2020,CMCT,772868590.69767
2021,CMCT,733016975.0894547
2023,CMCT,331232007.1826458
2022,CME,57966911161.84668
2020,CME,51341875784.71387
2023,CME,68850178060.42969
2021,CME,61248214035.58008
2023,CMG,50173089300.30762
2021,CMG,49781142119.83301
2022,CMG,41159994162.35889
2020,CMG,34064718948.28857
2021,CMI,28419733011.84082
2020,CMI,26120247581.17676
2022,CMI,26454115965.57617
2023,CMI,30513184290.283203
2021,CMLS,203646450.0
2022,CMLS,116868129.48789597
2023,CMLS,84617180.53665161
2020,CMLS,89271952.09751129
2020,CMMB,337587739.7638321
2023,CMMB,16564749.146986008
2022,CMMB,46085169.176507
2021,CMMB,205069746.58794403
2023,CMND,19542432.77654648
2023,CMP,1155279741.5351868
2022,CMP,1592591263.5437012
2021,CMP,2654285765.7440186
2020,CMP,2341914130.8937078
2021,CMPO,834501613.6613846
2023,CMPO,532397174.2563248
2022,CMPO,413536440.8924103
2020,CMPR,1899105392.5323489
2021,CMPR,2193977071.2661743
2022,CMPR,618548388.4334564
2023,CMPR,1768977728.9772034
2020,CMPS,2386748284.352112
2021,CMPS,2042755591.3936613
2022,CMPS,733805354.6943665
2023,CMPS,506072686.522007
2022,CMPX,313702897.82354736
2023,CMPX,271050318.17645264
2021,CMPX,469178474.5293579
2023,CMRE,1149234046.3285446
2022,CMRE,1069193827.214241
2021,CMRE,1819769601.7112727
2020,CMRE,680469633.6150169
2020,CMRX,223200114.8548603
2021,CMRX,554862939.1291618
2022,CMRX,173002493.29826832
2023,CMRX,86053054.07656431
2020,CMS,16239531527.13562
2021,CMS,16238464898.349487
2022,CMS,16278765461.406738
2023,CMS,15332672565.470947
2020,CMT,77608280.99269867
2021,CMT,100820696.00486755
2022,CMT,86980844.67315674
2023,CMT,249555303.99513245
2022,CMTG,1631319928.1959534
2023,CMTG,1539610309.3986511
2020,CMTL,391349549.11518097
2021,CMTL,729728796.3912964
2022,CMTL,285223945.52173615
2023,CMTL,249321625.0
2023,CMU,79792466.91741943
2022,CMU,76733327.75688171
2021,CMU,114955855.92041016
2020,CMU,100338356.8107605
2020,CNA,7320206516.227722
2021,CNA,10805081897.094728
2022,CNA,9993848813.26294
2023,CNA,10657396186.73706
2020,CNC,30683331796.469727
2021,CNC,32776931019.35229
2022,CNC,40930394260.70703
2023,CNC,36232946057.29541
2023,CNDT,565145043.097496
2022,CNDT,542409306.0612679
2020,CNDT,516425650.8412361
2021,CNDT,1070202844.7799684
2020,CNET,72765654.74830627
2021,CNET,45388477.37415314
2022,CNET,33140791.31292343
2023,CNET,6556113.388946056
2021,CNEY,559433151.3908386
2022,CNEY,194786124.65229037
2023,CNEY,11077883.706536291
2020,CNF,215348115.1945591
2023,CNF,259240714.03784752
2021,CNF,404634986.5405083
2022,CNF,172827142.69189835
2020,CNFR,35201953.398799896
2021,CNFR,35201953.398799896
2022,CNFR,19678869.174849987
2023,CNFR,14056334.708583357
2020,CNH,9804559564.985596
2022,CNH,14004722338.21582
2023,CNH,15170738091.079102
2021,CNH,20825286033.72656
2022,CNI,67979707110.92285
2023,CNI,68193739619.20898
2020,CNI,65385094247.09473
2021,CNI,72462027624.57422
2020,CNK,1223840000.0
2021,CNK,2350996527.9541016
2022,CNK,1482070197.982788
2023,CNK,2245746446.685791
2021,CNM,5049277903.3063965
2022,CNM,4380792917.826599
2023,CNM,5557866254.289001
2021,CNMD,4027495513.911438
2020,CNMD,2405791352.2140503
2023,CNMD,3109134857.9582214
2022,CNMD,2471584924.5498657
2020,CNNE,2337491090.702057
2023,CNNE,1169372905.7098389
2022,CNNE,1296096826.4274597
2021,CNNE,1951673444.290161
2021,CNO,2476143217.4777985
2020,CNO,1652881326.2844086
2023,CNO,2509803401.584625
2022,CNO,1900596977.3769376
2022,CNOB,884770671.5091705
2021,CNOB,1151429690.781784
2023,CNOB,684105003.0727386
2020,CNOB,532768920.9062576
2023,CNP,16996457886.890623
2021,CNP,14817360185.390137
2020,CNP,11357028931.630129
2022,CNP,17379783782.837036
2020,CNQ,14653272381.34912
2021,CNQ,37011988078.20508
2022,CNQ,49542098565.58789
2023,CNQ,68797239521.52734
2020,CNS,2669621668.69812
2021,CNS,4181740339.526367
2022,CNS,3166021709.994507
2023,CNS,3169054658.578491
2020,CNSL,674134136.7793083
2021,CNSL,1088803580.2850723
2022,CNSL,492864301.9218445
2023,CNSL,405191349.03907776
2022,CNSP,8631308400.0
2021,CNSP,71847204000.0
2023,CNSP,1832344800.0
2020,CNSP,84866496000.0
2021,CNTA,2147102398.0903623
2022,CNTA,516847377.54774094
2023,CNTA,831841403.0251503
2021,CNTB,1338804394.706726
2022,CNTB,71277657.89222717
2023,CNTB,45253026.31616592
2022,CNTM,246594301.56030652
2023,CNTM,265045233.85343552
2022,CNTX,83248118.51285934
2023,CNTX,113247438.32476044
2021,CNTY,413294630.1931381
2020,CNTY,168140648.58522415
2022,CNTY,201277854.24432755
2023,CNTY,157401741.5113449
2022,CNVS,122509142.99573898
2023,CNVS,18376370.32595873
2020,CNVS,179051814.00852203
2021,CNVS,788456271.9829559
2021,CNX,1908484823.6534424
2020,CNX,1427582892.062622
2022,CNX,2348555393.858032
2023,CNX,3414705829.102295
2021,CNXC,11472909900.0
2022,CNXC,7235711302.970123
2023,CNXC,5192626096.562195
2022,CNXN,1185560392.012024
2023,CNXN,1403531044.0841677
2021,CNXN,1157689563.9038086
2020,CNXN,1072796842.7444458
2023,COCH,138412962.3656273
2021,COCH,191627469.89250183
2022,COCH,193758413.97857663
2022,COCO,646750416.4946556
2023,COCO,1478611143.9857483
2020,COCP,113539606.44760132
2021,COCP,128189883.8809967
2022,COCP,35404824.194049835
2023,COCP,19025006.04851246
2021,CODA,100311680.42707445
2020,CODA,61911117.34890938
2023,CODA,69412097.86462784
2022,CODA,60455701.06768608
2020,CODI,1285983399.5314636
2021,CODI,2087795401.1143188
2023,CODI,1419993780.7108765
2022,CODI,1366280569.8373108
2020,CODX,433670494.8692322
2023,CODX,33825658.17403793
2022,CODX,102434311.21730804
2021,CODX,310494015.39230347
2020,COE,304730204.3234253
2023,COE,35155032.7619648
2021,COE,41706649.92367744
2022,COE,30680754.51423168
2021,COEP,395200062.4242783
2022,COEP,404732517.3334122
2023,COEP,46073574.674248695
2023,COF,36365980646.484375
2020,COF,25454332991.94336
2021,COF,58218001390.13672
2022,COF,33749282923.583984
2020,COFS,227712891.6168213
2021,COFS,221698125.0
2022,COFS,194556893.8493729
2023,COFS,175925294.53277588
2022,COGT,1632994008.3503723
2020,COGT,1024451962.4233246
2021,COGT,920474483.2992554
2023,COGT,1067137500.0
2021,COHN,37153316.8264389
2022,COHN,16595776.946353912
2023,COHN,12714977.96280384
2020,COHN,37128008.55960846
2020,COHR,6262788692.047119
2021,COHR,9165658974.243164
2022,COHR,5381118564.39209
2023,COHR,5039877025.756836
2023,COHU,1615910959.5657349
2022,COHU,1209587320.2171326
2020,COHU,806078742.3187256
2021,COHU,1498612049.0577698
2021,COIN,46167745753.05127
2022,COIN,13088438020.525637
2023,COIN,15237711010.978027
2022,COKE,3193369730.609741
2020,COKE,1860389960.5078125
2021,COKE,3057252139.593506
2023,COKE,4935285250.406494
2020,COLB,4881891453.069702
2021,COLB,7958183237.68689
2022,COLB,6051905731.022949
2023,COLB,4252463977.778687
2023,COLD,8641183916.641235
2022,COLD,6990237708.396912
2021,COLD,8199195509.506226
2020,COLD,9845302337.631226
2020,COLL,670691306.1691284
2021,COLL,635900404.6268463
2022,COLL,516065090.7463074
2023,COLL,719978442.2885895
2023,COLM,4338703110.656738
2022,COLM,3940549778.6865234
2021,COLM,5611623465.576172
2020,COLM,5067369331.298828
2020,COMM,1942650000.0
2021,COMM,2933401532.936096
2022,COMM,1987978508.234024
2023,COMM,725255977.3564339
2021,COMP,6389118738.123047
2022,COMP,1117854810.714111
2023,COMP,1397318599.5512695
2020,COO,16776688292.999268
2021,COO,20571371940.06348
2022,COO,13137143997.34497
2023,COO,15833400376.220703
2023,COOK,353442182.469368
2021,COOK,2709723419.509888
2022,COOK,365094111.35721207
2021,COOP,2654797927.926636
2020,COOP,1439278396.321106
2022,COOP,2611593900.0
2023,COOP,3453752416.555023
2023,COP,135589755274.5996
2020,COP,32781279881.78955
2022,COP,111160827405.9336
2021,COP,70179860307.48438
2020,COR,18357251625.36621
2021,COR,23413155001.83105
2022,COR,26525762998.901367
2023,COR,35275559999.26758
2020,CORT,1819205704.055786
2021,CORT,2056402591.888428
2022,CORT,2679174816.2231445
2023,CORT,2847407000.0
2022,COSM,3638257.968264818
2021,COSM,82526341.69254303
2023,COSM,27863732.930898663
2020,COSM,62471551.661491394
2021,COST,190774282984.8047
2020,COST,145713906232.8047
2023,COST,243237722994.28125
2022,COST,201808861850.8828
2023,COTY,9520259793.979614
2022,COTY,5484780498.415466
2021,COTY,6821261752.989807
2020,COTY,2343181519.782074
2023,COUR,2932760123.802185
2022,COUR,1691554438.0989077
2021,COUR,4966391340.141296
2023,COYA,58449790.69354534
2022,CP,62258100605.30859
2021,CP,60558282781.21289
2020,CP,55664039635.26856
2023,CP,69433834071.92578
2021,CPA,2494671263.8046265
2022,CPA,2054164811.4852903
2023,CPA,2731938036.195373
2020,CPA,1543152568.6775208
2020,CPAC,550544493.8426971
2021,CPAC,455234222.2984314
2022,CPAC,395892718.4677124
2023,CPAC,438279518.4677124
2020,CPAY,16531997723.7854
2021,CPAY,18140759147.18628
2022,CPAY,12232011482.86438
2023,CPAY,17729021965.72876
2020,CPB,12602610603.558594
2021,CPB,11231399723.365725
2022,CPB,13084194416.089844
2023,CPB,11743527163.15625
2021,CPF,682303735.2378845
2020,CPF,346260180.9654236
2022,CPF,559945898.4535217
2023,CPF,451420856.2591553
2023,CPHC,99407213.91036987
2020,CPHC,60202417.11463928
2021,CPHC,79554979.72846985
2022,CPHC,111526380.69244383
2020,CPHI,308930400.0
2021,CPHI,480558400.0
2023,CPHI,12872100.0
2022,CPHI,111558200.0
2021,CPIX,37775940.94097614
2022,CPIX,33970156.20982647
2020,CPIX,45246555.53770065
2023,CPIX,26640494.79836225
2023,CPK,2194477725.0
2022,CPK,2590493947.2976685
2021,CPK,2685634031.0165405
2020,CPK,1856577715.3129575
2022,CPNG,26987062590.072266
2023,CPNG,27521299456.0
2021,CPNG,45086364726.36133
2021,CPOP,43518980.58907986
2022,CPOP,14965934.19444561
2023,CPOP,4739691.188338399
2020,CPRI,2120202000.0
2021,CPRI,5702165472.026825
2023,CPRI,6196879361.8927
2022,CPRI,4527808998.241425
2020,CPRT,25324815480.955566
2023,CPRT,41508035942.82593
2022,CPRT,25623433929.06482
2021,CPRT,33406792621.65185
2022,CPRX,1522767030.9448242
2023,CPRX,1387462670.1965332
2021,CPRX,629046422.6379395
2020,CPRX,352503363.3956909
2020,CPS,228782669.6606636
2021,CPS,379457096.3573456
2022,CPS,101142378.64265442
2023,CPS,232419639.3213272
2021,CPSH,72194216.95232391
2020,CPSH,23967899.65367317
2023,CPSH,40382279.58440781
2022,CPSH,40818059.16881561
2022,CPSS,155048016.59321785
2023,CPSS,193436790.4914856
2020,CPSS,70379428.98304462
2021,CPSS,123697184.0678215
2020,CPT,9182961475.29602
2022,CPT,12737550424.575806
2021,CPT,15650222252.197266
2023,CPT,10085538495.254517
2023,CPTN,60964159.23500061
2021,CPTN,1585068208.959961
2022,CPTN,314446726.1199951
2020,CPZ,254234102.95581815
2021,CPZ,385893259.4139099
2022,CPZ,293501386.255455
2023,CPZ,290360237.251091
2020,CQP,14620325558.83026
2021,CQP,19112564420.059204
2022,CQP,25828588135.43701
2023,CQP,26230343695.266724
2023,CR,5082545074.490356
2021,CRAI,673496366.5719604
2020,CRAI,250818338.40072632
2023,CRAI,683123594.0830231
2022,CRAI,601631450.9169769
2022,CRBG,11656756291.209597
2023,CRBG,11692276816.0
2023,CRBP,81175883.24337006
2020,CRBP,650370600.0
2022,CRBP,59617302.70280838
2021,CRBP,368543344.5943832
2022,CRBU,953327557.2353364
2021,CRBU,2156960111.83548
2023,CRBU,431934202.95886993
2021,CRC,3656896600.0
2022,CRC,3427671645.2194214
2023,CRC,4995677376.293182
2021,CRCT,1476136755.9165957
2022,CRCT,495613732.2502136
2023,CRCT,497219377.9582977
2023,CRDF,64703943.33410263
2022,CRDF,71686382.22427368
2021,CRDF,310020328.8970947
2020,CRDF,660538804.4670105
2021,CRDL,290009045.06443787
2022,CRDL,71978144.88066864
2023,CRDL,62544116.58711243
2020,CRDL,158631448.58711243
2022,CRDO,1826704000.0
2023,CRDO,2532476000.0
2020,CREG,27437142.803173065
2021,CREG,52858137.63915062
2022,CREG,28226069.450793263
2023,CREG,10957325.0
2022,CRESY,319355382.7929497
2020,CRESY,164056447.80099392
2023,CRESY,399175578.41420174
2021,CRESY,283157902.17638016
2020,CREX,30713298.59776497
2021,CREX,42309136.992549896
2022,CREX,18804059.50186253
2023,CREX,16192384.501862526
2020,CRF,996773038.2919312
2023,CRF,902909924.135208
2022,CRF,917600587.067604
2021,CRF,1321398484.6448898
2023,CRGO,110917497.7004528
2022,CRGO,482250000.0
2023,CRGY,2066854835.019104
2022,CRGY,2202573925.903748
2020,CRH,23945763753.918945
2022,CRH,21913885233.076416
2023,CRH,37212129873.076416
2021,CRH,31779554673.386475
2022,CRI,2367788892.892456
2020,CRI,3086651163.0638123
2021,CRI,3493404868.540192
2023,CRI,2498590090.13443
2023,CRIS,39401215.51231384
2020,CRIS,6995359.543411732
2021,CRIS,46815099.74384308
2022,CRIS,4185257.928725481
2021,CRK,3024901378.6887207
2023,CRK,3223638663.7178955
2022,CRK,5053192819.25293
2020,CRK,1280103178.4066162
2021,CRKN,158027760000.0
2023,CRKN,293009805.0
2022,CRKN,9047089260.0
2020,CRL,11691771857.435608
2021,CRL,21306441662.283325
2023,CRL,10118584365.409851
2022,CRL,10160921917.564392
2022,CRM,136903281555.17578
2021,CRM,258140334838.8672
2020,CRM,239200037048.33984
2023,CRM,193000873168.9453
2022,CRMD,158083795.7382202
2023,CRMD,206682002.6636124
2021,CRMD,259749005.32722476
2020,CRMD,336835811.7198944
2022,CRML,912292528.205902
2023,CRML,982538654.470581
2021,CRMT,945539622.9162598
2023,CRMT,736724175.1034546
2022,CRMT,494064298.9064026
2020,CRMT,687252966.5615845
2022,CRNC,658414575.0
2021,CRNC,4017792076.5151978
2020,CRNC,2042966322.348404
2023,CRNC,851549552.0833969
2023,CRNT,176034512.70537567
2022,CRNT,157143011.3651619
2021,CRNT,299688031.85892487
2020,CRNT,213817535.85892487
2023,CRNX,2677658723.3924866
2020,CRNX,1410857858.8691711
2022,CRNX,1768299129.0466309
2021,CRNX,1895249311.3082888
2020,CRON,1915227857.4171755
2021,CRON,2163710356.38855
2022,CRON,1078032371.9199903
2023,CRON,764561984.0
2023,CROX,5239547572.351837
2021,CROX,8520573894.27948
2020,CROX,2537525295.8156586
2022,CROX,4077381183.474731
2020,CRS,870023244.26651
2021,CRS,1613777309.2842102
2022,CRS,1555365119.514465
2023,CRS,3356971429.271698
2023,CRSP,3865784546.017456
2021,CRSP,9532876651.991272
2022,CRSP,5565741740.04364
2020,CRSP,7123468196.017456
2020,CRSR,2093334639.728546
2021,CRSR,2700505811.782837
2022,CRSR,1182057139.728546
2023,CRSR,1513241352.1900177
2021,CRT,81086940.76538086
2022,CRT,115799995.42236328
2023,CRT,116879997.25341795
2020,CRT,28739135.7421875
2023,CRTO,1634764962.7132416
2022,CRTO,1513277291.4419174
2021,CRTO,2051854000.4264832
2020,CRTO,682458345.5077171
2021,CRUS,4398412238.500977
2023,CRUS,3950292303.100586
2022,CRUS,3674690722.998047
2020,CRUS,3602585277.001953
2020,CRVL,1463518421.228027
2023,CRVL,3368850375.439453
2021,CRVL,3190172084.9121094
2022,CRVL,2371471890.527344
2020,CRVO,519985620.0
2021,CRVO,315705555.0
2022,CRVO,66236260.35144806
2023,CRVO,38132277.85543442
2020,CRVS,250830727.3168564
2021,CRVS,302748301.5445709
2022,CRVS,51229515.05792141
2023,CRVS,91324900.38614272
2021,CRWD,57197182009.68164
2020,CRWD,31956699045.91016
2022,CRWD,38354086883.36328
2023,CRWD,38952171257.27344
2020,CRWS,54783445.44024468
2021,CRWS,76299180.98330498
2022,CRWS,59595848.16327095
2023,CRWS,48563397.39332199
2021,CSAN,7792887384.0
2022,CSAN,5992381516.283295
2023,CSAN,6322706909.71106
2020,CSBR,125742650.0
2021,CSBR,138792698.51856232
2022,CSBR,101953500.0
2023,CSBR,84417498.51856232
2022,CSCI,47736659.44908142
2021,CSCI,233697750.0
2023,CSCI,31159700.0
2020,CSCI,109058950.0
2022,CSCO,148618627606.01074
2021,CSCO,196571538934.36816
2020,CSCO,137864738050.58496
2023,CSCO,206288499999.6123
2023,CSGP,31510828264.74756
2020,CSGP,34773380737.7417
2021,CSGP,35268849330.990234
2022,CSGP,28543754118.131104
2020,CSGS,1188534742.451477
2022,CSGS,1560123959.5127106
2023,CSGS,1508198440.4872894
2021,CSGS,1422049442.509079
2020,CSIQ,2322738889.025116
2021,CSIQ,2288989801.0974884
2022,CSIQ,2465015025.0
2023,CSIQ,1628564329.3899536
2020,CSL,5562908113.417053
2021,CSL,9151176799.33319
2022,CSL,12966971758.346558
2023,CSL,11988934705.59082
2023,CSLM,101820556.18497849
2022,CSLM,94207802.36995696
2023,CSLR,131044424.35998917
2023,CSPI,85430362.5
2022,CSPI,35099674.92933512
2020,CSPI,42129373.60867024
2021,CSPI,43593895.03978729
2022,CSQ,2004625000.0
2020,CSQ,1955505325.164795
2021,CSQ,2765157750.4730225
2023,CSQ,2256405851.05896
2020,CSR,968571551.133728
2021,CSR,1445859450.0
2022,CSR,1030002727.33078
2023,CSR,921984000.3192902
2023,CSTE,147823931.24642372
2022,CSTE,321551587.49284744
2021,CSTE,428965688.6350632
2020,CSTE,330163896.2090492
2020,CSTL,1427058381.161499
2022,CSTL,723375741.8838501
2021,CSTL,1844497200.0
2023,CSTL,468474535.0708008
2022,CSTM,1483137290.216446
2023,CSTM,2662041311.592102
2020,CSTM,1148188086.0509872
2021,CSTM,2746875580.432892
2020,CSV,333783180.86624146
2021,CSV,675037572.5585938
2022,CSV,489108573.6793518
2023,CSV,429642950.0
2023,CSWC,1073343592.1201706
2020,CSWC,612261009.8557472
2021,CSWC,1180209276.3038635
2022,CSWC,793993071.0317612
2023,CSWI,2913627951.3320923
