Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
CJJD,2023,1.977535666887968,69682362.0,20149806.0,74360095.0,80763953.0,5384621.0,-923638.0,-4234228.0,13604.0,0.25
CL,2023,0.29328811954918904,5279000000.0,966000000.0,4741000000.0,15436000000.0,567000000.0,-705000000.0,2300000000.0,287000000.0,0.276
CLAR,2023,1.1797166326656106,299745000.0,11324000.0,170934000.0,203218000.0,20350000.0,-5967000.0,-10146000.0,,0.213706
CLB,2023,1.1021168988081889,223136000.0,15120000.0,88097000.0,356588000.0,15784000.0,-10579000.0,36675000.0,13430000.0,0.102
CLBT,2023,0.8067114103590058,422082000.0,189517000.0,253824000.0,498673000.0,10011000.0,-7918000.0,-81100000.0,141000.0,0.23
CLCO,2023,0.6531349606709163,154253000.0,133496000.0,293330000.0,1250363000.0,59001000.0,-196432000.0,174729000.0,80190000.0,0.003143
CLDI,2023,-0.7050736077534404,4303000.0,1949000.0,10232000.0,18254000.0,1256000.0,-585000.0,-29216000.0,1069000.0,0.21
CLEU,2023,0.40459988216496096,65594478.0,20337847.0,6231907.0,6264432.0,73768.0,,-4958744.0,289677.0,0.0
CLFD,2023,1.1018982449578811,296255000.0,37827000.0,29004000.0,40354000.0,6054000.0,-8384000.0,32533000.0,881000.0,0.218
CLGN,2023,0.07795738341483636,28022000.0,26674000.0,3251000.0,5786000.0,1102000.0,-954000.0,-7019000.0,,0.0
CLH,2023,0.7629444944873922,2052219000.0,444698000.0,1037537000.0,4135363000.0,365761000.0,-424949000.0,377856000.0,120525000.0,0.249
CLLS,2023,1.44959302346705,233006000.0,136708000.0,155144000.0,249575000.0,18523000.0,-1073000.0,-101059000.0,5307000.0,0.25
CLMB,2023,0.7358389100749979,269060000.0,36295000.0,250638000.0,260328000.0,3164000.0,-4989000.0,12323000.0,,0.266
CLMT,2023,0.37987424510389434,794700000.0,7900000.0,1112700000.0,2996000000.0,146800000.0,-271800000.0,48100000.0,221700000.0,0.032193
CLNE,2023,1.6905470930244255,470175000.0,104944000.0,163823000.0,525811000.0,45674000.0,-121282000.0,-99497000.0,22924000.0,0.004208
CLNN,2023,0.06373981948094955,38852000.0,28821000.0,25330000.0,38951000.0,1705000.0,-330000.0,-49504000.0,4558000.0,0.0
CLOV,2023,1.7917648227017098,427970000.0,122863000.0,261115000.0,284277000.0,2509000.0,-584000.0,-213361000.0,7000.0,0.0
CLPT,2023,1.7344396685133534,36172000.0,23140000.0,7430000.0,21488000.0,1457000.0,-1051000.0,-22089000.0,,0.0
CLRO,2023,0.5039890984955934,,,,,3567000.0,-925000.0,,,
CLS,2023,1.1700690244735825,4512600000.0,370400000.0,3219500000.0,4122200000.0,160400000.0,-125100000.0,244600000.0,76600000.0,0.2
CLSD,2023,1.2444591341251132,30123000.0,28920000.0,6813000.0,49930000.0,67000.0,-1777000.0,-32485000.0,9360000.0,0.0
CLSK,2023,2.771869914051598,102172000.0,29215000.0,74055000.0,84351000.0,120728000.0,-302306000.0,-136589000.0,2977000.0,0.21
CLVT,2023,1.1665807842631317,1462200000.0,370700000.0,1600000000.0,6714500000.0,708300000.0,-242500000.0,-911200000.0,293700000.0,0.1
CLW,2023,0.5361031987627319,564100000.0,42000000.0,286000000.0,1003100000.0,98600000.0,-73700000.0,107700000.0,31100000.0,0.253
CLWT,2023,0.4573600986157013,10545000.0,5453000.0,5596000.0,5640000.0,15000.0,-5000.0,1828000.0,7000.0,0.026549
CLX,2023,0.2367793375637583,1622000000.0,202000000.0,1574000000.0,5259000000.0,235000000.0,-212000000.0,280000000.0,90000000.0,0.265
CMAX,2023,2.1358887733189102,183348000.0,65528000.0,438812000.0,561857000.0,39314000.0,-14611000.0,-683348000.0,54434000.0,0.001
CMBM,2023,1.4788948146207632,162571000.0,18710000.0,96328000.0,136941000.0,9025000.0,-11225000.0,-77420000.0,2521000.0,0.21
CMBT,2023,0.38062538802910734,1631737000.0,429370000.0,424753000.0,1061907000.0,221040000.0,-338662000.0,858027000.0,132899000.0,0.007
CMC,2023,1.4835171243616874,3144155000.0,592332000.0,843714000.0,2517980000.0,218830000.0,-606665000.0,859760000.0,40127000.0,0.234
CMCL,2023,0.1712248717904591,54229000.0,4252000.0,40133000.0,64111000.0,14486000.0,-30393000.0,-4198000.0,3024000.0,0.2472
CMCO,2023,1.254378234395712,514155000.0,114126000.0,261761000.0,943882000.0,45945000.0,-24813000.0,46625000.0,37957000.0,0.242
